,mean_mfccs,mean_chroma_stft,tempo,pulse,flatness,contrast,zero_crossing,blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock
446,0.9458223085441736,1.391015150353496,-1.2152530095461358,0.5152577582522089,0.040148332715034485,-1.4458740756091977,-0.29177739447616863,0,0,0,0,1,0,0,0,0,0
484,-0.7282447634218985,1.6481071787645276,-0.4187612117487038,0.5686682727600654,0.00868548359721899,-0.6092966727404933,0.034180560907007794,0,0,0,0,1,0,0,0,0,0
94,0.1320549146244199,-0.024454955498395832,-0.8488667825593171,0.04478823682707382,0.0011126369936391713,1.0878835728314487,-1.2624358105895457,1,0,0,0,0,0,0,0,0,0
368,0.11795125139574279,0.45918340900544785,-0.6427745298792317,0.7357551107616603,0.021617792546749115,0.6447266242417935,1.4085794837932821,0,0,0,1,0,0,0,0,0,0
32,-2.2127137912377357,-1.254370043687983,0.0932692296925024,-1.0585140037916585,0.0012302328832447527,2.9677282831934377,-1.5366950664636914,1,0,0,0,0,0,0,0,0,0
915,-0.8335080749695944,-0.42797624722207334,0.7130955535423843,-0.76563550078137,0.011204038746654987,0.30536528841134125,0.2506801392417551,0,0,0,0,0,0,0,0,0,1
276,-0.5051158076049979,-0.9970484691488497,1.0746609091214812,-2.1739610844181727,0.001219568541273475,1.378102118483835,-0.8886754987168608,0,0,1,0,0,0,0,0,0,0
291,-0.44514431637447116,-0.30915346396099713,-0.17438304651540126,-0.5236085180260998,0.0029503076802939177,1.7464311804492332,-0.9309580359287128,0,0,1,0,0,0,0,0,0,0
135,-1.6996845865896597,-0.7288126878480179,1.478763365356941,-2.6044632531657324,0.0004904855159111321,0.09071343693020273,-1.017290895611274,0,1,0,0,0,0,0,0,0,0
224,-1.0572859437131805,-1.3265062829618917,0.38768673352119604,0.9659264163664784,0.006644526962190866,0.412884986658212,-0.5084934363120005,0,0,1,0,0,0,0,0,0,0
118,-1.9736559769567221,-1.7103924397470442,0.38768673352119604,-2.082577470603147,0.00038646315806545317,1.397160237620866,-0.7887054384659719,0,1,0,0,0,0,0,0,0,0
489,0.8556034551794496,1.4660522833830074,0.38768673352119604,1.0940896049433255,0.01648796908557415,0.11526327632936109,0.33189002939864826,0,0,0,0,1,0,0,0,0,0
687,1.7435212880685247,1.688196369963451,-1.2152530095461358,0.6333239232444458,0.0496491864323616,-0.6487557438278836,1.9853825596832904,0,0,0,0,0,0,1,0,0,0
501,-1.7829412939124776,-0.6207074096585827,0.7130955535423843,-0.5390513671596757,0.0035547327715903525,-0.8354010920355611,-1.060367132327103,0,0,0,0,0,1,0,0,0,0
111,-1.8800055242643547,-1.6602984677820134,1.478763365356941,-1.1461901228238682,0.00024205024237744516,1.2559052622780038,-1.0249392726495954,0,1,0,0,0,0,0,0,0,0
36,-1.7846282261867699,-1.7790400522934844,1.478763365356941,-0.730087876233186,0.00044991425238549715,3.140821225500695,-1.595933911260501,1,0,0,0,0,0,0,0,0,0
940,0.42932395839782717,0.4580593993479725,-0.4187612117487038,-0.7236428436883079,0.0610310323536396,-0.7750966094817192,0.9829040089104821,0,0,0,0,0,0,0,0,0,1
332,-0.3481885939915961,-0.1265763420145919,-0.4187612117487038,0.7082299118485298,0.030506812036037445,-0.3619198585767284,0.4692361208368057,0,0,0,1,0,0,0,0,0,0
244,0.3025352972807581,-0.22752992628925725,1.478763365356941,0.5427662672286078,0.008063501678407192,0.5024799694632524,-0.8882786489648724,0,0,1,0,0,0,0,0,0,0
536,-1.1300028051162279,-0.6892676195060076,0.0932692296925024,0.7896022805909869,0.0008411731105297804,0.162315826897016,-0.10027935051668878,0,0,0,0,0,1,0,0,0,0
593,-0.6763576263985788,-1.3378960041988146,-0.4187612117487038,-0.6407481974606973,0.011990658007562159,0.2759408012670081,-0.5241509628904508,0,0,0,0,0,1,0,0,0,0
604,0.5178588033556865,3.1358303041144833,0.7130955535423843,-0.6788792689597215,0.06974226981401442,-0.9243234955825013,2.119842471106987,0,0,0,0,0,0,1,0,0,0
209,1.5511812131977623,0.6241529926551831,0.0932692296925024,-0.6213102432392293,0.06695511192083359,-1.112240946423114,1.2814432541562801,0,0,1,0,0,0,0,0,0,0
815,0.32078607776761986,-0.24698113237474142,0.38768673352119604,0.7815724803327229,0.003969720099121332,0.4628900357509962,-0.8484854420154929,0,0,0,0,0,0,0,0,1,0
710,1.0029826172689653,-0.008423220351392372,-0.6427745298792317,0.7682275174325164,0.01665862649679184,-0.18975679481218574,-0.8972258070097012,0,0,0,0,0,0,0,1,0,0
595,-0.43313204794633064,-0.825907780529028,-0.17438304651540126,-0.5730922397452471,0.002573176054283977,1.5558725779886349,-0.9639326425939284,0,0,0,0,0,1,0,0,0,0
790,0.7280370221211808,-0.3113361593380568,-0.8488667825593171,0.047453969047382076,0.0688442662358284,-0.7080546916664839,1.047698750235129,0,0,0,0,0,0,0,1,0,0
114,-1.9097381929099988,-1.7712721602272063,1.0746609091214812,-2.028931744428793,0.0006167353130877018,1.0890930945854964,-0.8418472279822329,0,1,0,0,0,0,0,0,0,0
192,-1.2038482793465626,-2.418988016949719,0.38768673352119604,-0.3657725626306233,0.000357401033397764,2.206985769365083,0.6533383285092296,0,1,0,0,0,0,0,0,0,0
870,0.024066093802529463,0.025613470792601144,2.4486092603220513,-0.7806153012051581,0.015289076603949068,-0.32062333008898897,-1.0205378481275427,0,0,0,0,0,0,0,0,1,0
130,-2.4615776071246356,-1.228342651229882,-0.17438304651540126,-0.5868261169851107,0.0005790176801383495,0.6924358259347531,-0.9548411755483767,0,1,0,0,0,0,0,0,0,0
242,-0.042075952774310116,0.15853126217074473,-0.8488667825593171,1.0620425975900958,0.02690703608095646,-0.5105310277483074,-0.39672611525200263,0,0,1,0,0,0,0,0,0,0
87,0.22970468351157539,-0.5121331858815331,2.4486092603220513,0.20917130507813478,0.001785377855412662,0.9856306336368833,-1.2621471925880996,1,0,0,0,0,0,0,0,0,0
670,-0.612166205489051,0.4414981388720746,-0.17438304651540126,-0.3355478634856576,0.017441429197788242,-0.20250400220444204,0.9365447424282041,0,0,0,0,0,0,1,0,0,0
262,0.39199389870355417,0.14493804407933544,-1.531103205224428,0.7481188606372717,0.008688374422490597,0.595243689673186,-0.03209334767505032,0,0,1,0,0,0,0,0,0,0
343,0.9012306384495745,0.508272706104562,0.38768673352119604,0.13129722470225505,0.04495598003268242,-0.6012663767837897,0.7425573682062517,0,0,0,1,0,0,0,0,0,0
189,-1.309519354374008,-1.9763190745843506,-1.0391057850332424,0.056716883933470685,0.001523414975963533,1.778868720170598,1.5059159047809756,0,1,0,0,0,0,0,0,0,0
477,0.6557659344744498,1.0067432538904388,-0.17438304651540126,-0.8755577529246685,0.0688091441988945,-1.5665040514471498,0.8122946928056629,0,0,0,0,1,0,0,0,0,0
150,-2.5426333384329265,-1.1337816894129922,0.0932692296925024,-2.7738829949981616,0.0014470121823251247,-0.49080174701816603,-1.295013567502773,0,1,0,0,0,0,0,0,0,0
629,0.19447986637885334,0.7627076194779132,0.0932692296925024,1.174039059544887,0.01954103447496891,0.2425265651848412,1.4249946326255285,0,0,0,0,0,0,1,0,0,0
554,0.29655812327740544,-1.2295670188924863,1.478763365356941,-1.6567116110244262,0.006569941062480211,-0.36040482620530273,-0.9278553924131674,0,0,0,0,0,1,0,0,0,0
234,-0.43894738820806184,-0.24023561467710372,0.7130955535423843,0.7190356755371411,0.046227328479290015,-0.6002526741184452,0.37402825760977726,0,0,1,0,0,0,0,0,0,0
656,1.459407326467174,1.0389056224367754,-0.6427745298792317,-0.391614794900297,0.0321793295443058,-0.20518767547589353,1.8088204972986457,0,0,0,0,0,0,1,0,0,0
171,-1.3617940198580503,-2.089072205695076,1.0746609091214812,0.29990750460319476,0.0016092564910650251,0.2578304149402668,-0.6643832343430691,0,1,0,0,0,0,0,0,0,0
138,-1.9714210283873144,-1.0318270796544153,-0.4187612117487038,-2.7582674244263146,0.0005564010934904218,1.0243168841573262,-0.6647440068448768,0,1,0,0,0,0,0,0,0,0
640,0.4214423720762363,1.599074812024686,-0.6427745298792317,-0.5752320448894732,0.02191973105072975,-0.24315442157836767,1.5045449692741066,0,0,0,0,0,0,1,0,0,0
859,0.04949631473286575,-0.03460498166829467,1.478763365356941,0.6317442013258879,0.05019862949848175,-1.2118709498354463,0.3266949053726187,0,0,0,0,0,0,0,0,1,0
219,-1.1265288793267663,-0.771817370330561,0.0932692296925024,-0.7285982023453661,0.0013734876411035655,-0.06077216747351192,-1.2602350983285193,0,0,1,0,0,0,0,0,0,0
124,-1.1266195656276348,-1.5356027340606422,1.478763365356941,-0.5934423184160053,0.0005662926123477519,1.3020427361972835,-0.7659046163517308,0,1,0,0,0,0,0,0,0,0
338,-0.1261043406478529,-0.0989377474013809,0.0932692296925024,1.114337991441437,0.08231886476278305,-0.8773927664419596,1.541812768710833,0,0,0,1,0,0,0,0,0,0
514,-2.4053353927723,-2.2042859326225237,0.38768673352119604,-0.527690177902157,0.0002835338527802378,1.542872124003967,-0.9262319161550331,0,0,0,0,0,1,0,0,0,0
203,0.9974838900801742,-0.021885790567032534,1.9333786286218375,0.06475328253881248,0.01975339464843273,0.041374657127900435,-0.028124850155166605,0,0,1,0,0,0,0,0,0,0
813,-0.2160859894661391,-0.20292287330741807,0.0932692296925024,0.5573268785437853,0.0027336247731000185,0.91173857054942,-0.7879478162121759,0,0,0,0,0,0,0,0,1,0
694,-0.06468648645754302,0.3459456399644876,-0.6427745298792317,-1.5808822419672088,0.017731433734297752,0.022156189435426688,1.3656836333283573,0,0,0,0,0,0,1,0,0,0
709,0.8058348225449445,0.9295507958489038,-0.6427745298792317,-0.12666942390790728,0.0903545692563057,-1.5772395008946678,1.6504774462552854,0,0,0,0,0,0,0,1,0,0
455,0.3173130105741492,0.14346770806960907,-0.6427745298792317,0.5372977900515645,0.01478593051433563,-0.30774383104939357,-0.7467115192555659,0,0,0,0,1,0,0,0,0,0
901,0.6513261578112042,-0.1626902613957069,1.478763365356941,-0.3660683238350314,0.002923248102888465,0.8540285855070062,-1.1643417673480563,0,0,0,0,0,0,0,0,0,1
16,-0.35008581266774896,-0.91222697802632,-0.8488667825593171,0.36727895711808206,0.001300859497860074,0.24924199415625276,-1.0117349990834368,1,0,0,0,0,0,0,0,0,0
280,0.5502398925535622,0.10937262681353906,-1.0391057850332424,1.1813476992811123,0.006540322210639715,0.9644963876112419,-0.34275454898158403,0,0,1,0,0,0,0,0,0,0
356,-0.009509673703332895,-0.24901748753340938,-1.531103205224428,-0.0942952161671252,0.004311785101890564,0.09149626884813383,-0.6397063952194285,0,0,0,1,0,0,0,0,0,0
418,0.16663737650236962,1.0165137443318384,1.0746609091214812,-0.5963257960899512,0.014562571421265604,0.030206447846686323,1.0046225135193003,0,0,0,0,1,0,0,0,0,0
848,0.714199332205958,0.14076862513887284,-1.531103205224428,0.27612783800310875,0.03073415718972683,-0.4667211681613212,0.17885033413185975,0,0,0,0,0,0,0,0,1,0
626,0.6853164415382574,1.2971234851962836,0.38768673352119604,0.04500598228071286,0.013265248388051987,-0.007094822267578586,2.2583791118011094,0,0,0,0,0,0,1,0,0,0
100,-1.2225430235765706,-1.5464552662664606,-1.2152530095461358,0.024506858593560096,0.0009037032141350213,1.3131756056250694,-0.13004308191581668,0,1,0,0,0,0,0,0,0,0
980,0.19318834076363156,-0.12339809522662787,-0.17438304651540126,0.7497777627207891,0.013039559125900269,0.9165260701751967,1.1005879990001248,0,0,0,0,0,0,0,0,0,1
814,0.05898512893470923,0.20149726120403708,0.38768673352119604,0.6369739735938602,0.005528863985091448,0.4684189986706518,-0.946038326504271,0,0,0,0,0,0,0,0,1,0
653,1.4404507336652623,1.397747895214117,0.0932692296925024,-0.7658579038917691,0.027224618941545486,-0.29076377389910885,1.6472304937390168,0,0,0,0,0,0,1,0,0,0
799,0.5878738256126951,-0.22401922080065764,1.9333786286218375,0.44636208756185275,0.03002953343093395,-0.648717506214819,-0.18441149793822365,0,0,0,0,0,0,0,1,0,0
852,1.1421458047064108,1.5132771112158787,-1.0391057850332424,0.8193592733694017,0.060917064547538764,-1.9561794177575744,0.727116305128886,0,0,0,0,0,0,0,0,1,0
167,-2.4744890344028403,-1.363151917301104,1.0746609091214812,-2.87916544473005,0.002855278318747878,-0.517269003432822,-1.3696573981267677,0,1,0,0,0,0,0,0,0,0
300,0.23853645713144206,0.8179220393338522,-0.17438304651540126,1.4483245848980082,0.03386307507753372,-1.5129983060831274,-0.1621157573265133,0,0,0,1,0,0,0,0,0,0
970,-1.2128071019677737,-0.1311504774193854,-0.4187612117487038,0.4585857195965263,0.006718009244650602,1.5083543635851269,0.8475782434824473,0,0,0,0,0,0,0,0,0,1
614,-0.043250500487106616,2.13000442311389,1.478763365356941,0.006286105339316387,0.01597076095640659,0.12712590473219326,1.9503154725075906,0,0,0,0,0,0,1,0,0,0
697,1.3020921202871087,1.3867833269807517,-0.4187612117487038,0.28609755230288203,0.007059948518872261,0.3266706255340408,-0.4164964483510597,0,0,0,0,0,0,1,0,0,0
558,-1.104910082026176,-0.6891464600234488,0.0932692296925024,0.7118256228690505,0.003113194135949016,-0.9264938904265185,-0.09797040650512007,0,0,0,0,0,1,0,0,0,0
794,0.9177670115904374,-0.5586551427402843,1.478763365356941,0.30646470904843465,0.046295542269945145,-0.5590478279681557,0.593919097461516,0,0,0,0,0,0,0,1,0,0
782,1.2460791742696198,1.0204156635713513,0.38768673352119604,0.9163588568256082,0.04405450075864792,-1.4915932857203456,-0.07946277716238963,0,0,0,0,0,0,0,1,0,0
323,0.583979791125454,0.6936872225596841,-0.4187612117487038,0.6765213608866978,0.09086161851882936,-1.1978973303794693,1.131975206657387,0,0,0,1,0,0,0,0,0,0
750,0.9054895530276184,0.43127293543288,1.0746609091214812,0.48291421341844337,0.04308255389332771,-0.6878510583015839,0.35732449077608486,0,0,0,0,0,0,0,1,0,0
1,0.11082775022146761,-0.46248151901548146,-0.6427745298792317,1.1039708237646122,0.0022976724430918694,0.07035075747593221,-1.1386186879691735,1,0,0,0,0,0,0,0,0,0
957,0.5838035236890677,0.1387687638002527,0.0932692296925024,0.5796126017373553,0.08649243414402008,-1.6020842120866212,1.7069744200383572,0,0,0,0,0,0,0,0,0,1
284,0.26440891301029446,-0.7205738430340237,2.4486092603220513,0.4635814446121935,0.006608894560486078,1.4695493174899115,-0.2552672172932384,0,0,1,0,0,0,0,0,0,0
297,0.5672598640849315,-0.37475438994074484,-0.4187612117487038,0.229263271936647,0.002544187242165208,1.8638544517711897,-0.8713584186300954,0,0,1,0,0,0,0,0,0,0
53,0.7219826208892482,0.4134384055755146,-0.8488667825593171,1.6013938167353008,0.00595385255292058,0.5210599036963978,0.6981462732337348,1,0,0,0,0,0,0,0,0,0
257,-0.28064530715508584,-0.7792971436875606,0.7130955535423843,-1.3161309400065824,0.0036783975083380938,1.901937343408244,-0.6741962463922362,0,0,1,0,0,0,0,0,0,0
75,0.9827100984819847,1.0757183984718068,-0.17438304651540126,0.6696210423933037,0.0089096250012517,0.2566858693368084,0.11481321506100882,1,0,0,0,0,0,0,0,0,0
624,1.7114924088692627,1.2250620582534708,-0.4187612117487038,-0.2314123617314929,0.00983129907399416,0.056414115519633025,0.5878581194311482,0,0,0,0,0,0,1,0,0,0
691,0.009504723493528624,0.017612930623519835,0.7130955535423843,1.5754987976889867,0.00699641602113843,0.6440095915620586,0.3910567196950965,0,0,0,0,0,0,1,0,0,0
15,-0.5942854102583426,-1.3346301722427358,-1.0391057850332424,0.21691000178875083,0.0011032507754862306,0.38774640814950834,-0.9555627205519919,1,0,0,0,0,0,0,0,0,0
620,0.6712728278170194,1.4360912220619528,-1.0391057850332424,-1.8168088587780142,0.017705075442790985,-0.7455683038763002,1.1632902598142876,0,0,0,0,0,0,1,0,0,0
818,0.12280021721417528,0.1957118959118573,1.478763365356941,-0.10859771567005966,0.007362078875303268,-0.19639867436564068,-0.627548361908512,0,0,0,0,0,0,0,0,1,0
802,-0.2086118649554361,-0.0017893737431009704,-0.8488667825593171,0.7232493023547978,0.005658037029206753,0.4793809340752258,-0.682674400184715,0,0,0,0,0,0,0,0,1,0
479,-0.0025418771715960786,0.596076472201399,-0.8488667825593171,0.7543492528330185,0.08490045368671417,-1.477800298587781,1.638896648947261,0,0,0,0,1,0,0,0,0,0
153,0.11198061548483372,-0.9132254489428282,-0.6427745298792317,-0.869193064958942,0.002799343317747116,-0.04086040253444369,-0.35664429030117706,0,1,0,0,0,0,0,0,0,0
576,-0.8709787819692829,-0.9242469475354681,-0.17438304651540126,-0.47428820243169817,0.005201525054872036,0.5848802576431971,-0.8357501727016843,0,0,0,0,0,1,0,0,0,0
775,0.834703557981445,0.3764216290864153,-1.2152530095461358,0.985543690373294,0.06932520121335982,-0.7285605277387915,1.3245555681222896,0,0,0,0,0,0,0,1,0,0
828,-0.1787224445282241,1.334829629946084,1.478763365356941,0.3067682330141133,0.007130616810172795,0.1828700257333285,-0.857540831810864,0,0,0,0,0,0,0,0,1,0
708,1.1217752667446939,0.30758114670102327,2.4486092603220513,-0.44001134190350333,0.0376671627163887,-0.9176296793139433,0.4194855928375362,0,0,0,0,0,0,0,1,0,0
784,-0.12915149781928156,0.37137708834120686,-1.0391057850332424,-0.9040971565977975,0.058073654770851135,-0.5103763805902531,0.7702286190948955,0,0,0,0,0,0,0,1,0,0
585,-0.2744327386184655,-0.6532317968997948,1.9333786286218375,-1.224506292454106,0.04432637616991997,-0.5590588752613487,1.049358303743444,0,0,0,0,0,1,0,0,0,0
285,0.5366356943372489,-0.4994647211901347,1.0746609091214812,1.4901425798624828,0.0020872908644378185,1.977455585555767,-0.8220768948831758,0,0,1,0,0,0,0,0,0,0
868,0.2626039237872638,-0.24703879261041697,0.7130955535423843,1.397432698284383,0.01990751177072525,-0.30107046874220367,-0.6162922598521146,0,0,0,0,0,0,0,0,1,0
904,0.8664584754437435,-0.07204910079015246,-0.8488667825593171,-1.0496986120928173,0.0018640062771737573,0.4649163323904455,-1.4961081600103352,0,0,0,0,0,0,0,0,0,1
540,-0.45344865679770513,-1.738601432767603,-0.8488667825593171,-0.6627587307672255,0.0004970246227458119,0.6361137044556933,-1.1672279473625171,0,0,0,0,0,1,0,0,0,0
391,0.50931069128695,0.4659387800344978,-1.0391057850332424,0.1301386325826256,0.009184700436890124,0.5810128472679129,-0.2877367424559234,0,0,0,1,0,0,0,0,0,0
352,-0.20987103078392272,0.4608643143568501,0.0932692296925024,0.17597734974718077,0.012659305706620216,0.3192675316760437,1.5792248771482822,0,0,0,1,0,0,0,0,0,0
946,0.12406680619963828,-0.21089494829686276,-0.8488667825593171,-0.5786127274228009,0.03428927809000015,-0.724117326792347,0.34747540147673706,0,0,0,0,0,0,0,0,0,1
17,-0.17617582561414785,-0.9374715780443945,1.9333786286218375,0.13423465356703343,0.0004600378160830587,0.5510043847110233,-1.323081668143405,1,0,0,0,0,0,0,0,0,0
81,0.5873079412388521,0.017801603673166348,-0.8488667825593171,-1.0825917604245359,0.0054774368181824675,0.9829940244280714,0.5649851428165457,1,0,0,0,0,0,0,0,0,0
308,0.7409911471459563,0.9256919393170481,0.0932692296925024,0.09819875133493028,0.049712952226400375,-1.2317788883497087,1.4686481053442493,0,0,0,1,0,0,0,0,0,0
151,-0.28129357033345376,0.03321622832316266,0.7130955535423843,-2.6752039381410695,0.008238108828663826,-1.6761110839581872,-1.0422563527363609,0,1,0,0,0,0,0,0,0,0
791,0.8502875393208126,0.5609500755907785,-0.17438304651540126,0.5768246060270358,0.09879627078771593,-1.432181051690634,1.5065292180340486,0,0,0,0,0,0,0,1,0,0
437,-0.9308946733080798,0.37352730421842395,1.0746609091214812,-0.1597461615436745,0.11839213222265245,-1.3832933150599434,2.7501120317648833,0,0,0,0,1,0,0,0,0,0
999,-0.5008188827503876,-0.24833906741872055,0.0932692296925024,-0.10963055105710615,0.002590827411040664,1.7240166892615614,-0.6539208317906484,0,0,0,0,0,0,0,0,0,1
426,0.6017736593134159,1.1866220227825088,-0.8488667825593171,0.7483525197515154,0.07164931297302246,-1.3918907752022962,1.6988931159978666,0,0,0,0,1,0,0,0,0,0
645,-0.27082705315235833,0.6310335374869976,0.0932692296925024,-0.9737644457584483,0.011089955456554891,0.34630908239880426,0.9727663016096882,0,0,0,0,0,0,1,0,0,0
947,0.34848573033877905,1.0124114740202639,-0.6427745298792317,-1.1132849422121802,0.062348697334527976,-1.4066034835694743,1.256549951531555,0,0,0,0,0,0,0,0,0,1
611,1.389457928790221,1.6196799527000836,-0.4187612117487038,-1.4370200331348568,0.0182420201599598,-0.024993055112650743,1.619703551851096,0,0,0,0,0,0,1,0,0,0
688,0.5585866986703965,0.5241139435109166,-0.17438304651540126,-0.7888449925661359,0.004976175259798765,0.03281725902469636,-0.26951773111463906,0,0,0,0,0,0,1,0,0,0
974,0.8854935485602762,0.1923847543380989,-0.4187612117487038,-0.25486638049628135,0.006649716757237911,0.3933611785413478,-0.2993896942643092,0,0,0,0,0,0,0,0,0,1
834,-0.008474995918500768,1.126053959525555,3.0374442679794385,1.2154619299606906,0.002988191321492195,0.32743087931392895,-1.412192476089885,0,0,0,0,0,0,0,0,1,0
33,-1.9106170239198481,-1.4455129950760108,1.478763365356941,-1.386092437819387,0.0008047100272960961,3.048886645270244,-1.4747504279033248,1,0,0,0,0,0,0,0,0,0
565,-0.140092447298549,-1.6048521296996698,-1.0391057850332424,0.4506125874955424,0.0012372223427519202,-0.6842453252689095,-0.649591561768957,0,0,0,0,0,1,0,0,0,0
360,0.447616740472348,0.6873216055287448,0.38768673352119604,-0.13736806149098485,0.006380237638950348,0.3858180904819367,-0.2564938437993843,0,0,0,1,0,0,0,0,0,0
187,-2.6934683261802053,-1.277472091531049,0.0932692296925024,-1.9854827933213746,0.0003511231916490941,0.2893262085839482,-1.257853999816589,0,1,0,0,0,0,0,0,0,0
807,-0.3660888352612318,0.09033197620359275,1.478763365356941,0.36422042917748304,0.004954229574650526,0.96493685832203,-0.7123659770834814,0,0,0,0,0,0,0,0,1,0
866,0.5432816450015611,0.13032993285239647,1.9333786286218375,1.4272052165853402,0.008875977247953415,-0.3132985245981034,-0.8748579118976293,0,0,0,0,0,0,0,0,1,0
93,-0.56699598092842,-0.013164497452004204,1.0746609091214812,0.06547056168021094,0.00045353671885095537,0.4100646881247496,-1.959736902083296,1,0,0,0,0,0,0,0,0,0
327,0.6549650732626859,1.3046777059461794,-0.4187612117487038,-0.08159611500462803,0.04505017027258873,-1.3598969766422524,-0.060702607068393866,0,0,0,1,0,0,0,0,0,0
830,0.045106475868870205,1.3348504314235112,1.478763365356941,-0.2940694893267698,0.007369537837803364,0.11456908361398979,-0.7931429402382054,0,0,0,0,0,0,0,0,1,0
716,0.10016204529699117,0.12182468315205255,-0.4187612117487038,-0.8593789940226441,0.09171857684850693,-1.2813135075290314,1.1865240089306976,0,0,0,0,0,0,0,1,0,0
374,0.17963077939306304,0.2967501458490329,-0.4187612117487038,0.666021449992145,0.016660502180457115,0.35198899700121916,1.1321916701584716,0,0,0,1,0,0,0,0,0,0
730,0.6119453764007975,-0.2574672666272799,-1.2152530095461358,0.715238132723586,0.07496549934148787,-1.5353793327999028,1.0756946963753997,0,0,0,0,0,0,0,1,0,0
259,0.37989597952400506,-1.155393694583508,0.7130955535423843,-0.018750740448538018,0.001863720826804638,1.986512741260107,-1.2223900628889008,0,0,1,0,0,0,0,0,0,0
819,0.44647260330133454,0.18895433525360383,1.0746609091214812,0.8318200577608951,0.004462751094251871,0.714793878872462,-0.7742745383936674,0,0,0,0,0,0,0,0,1,0
853,-0.25530500675081536,1.1086960389580127,1.478763365356941,-0.6709007029258454,0.02659859694540501,-1.2892105823109918,-0.3332301549338631,0,0,0,0,0,0,0,0,1,0
800,-0.04337258355488274,-0.6066901333782179,0.0932692296925024,0.3439654443322899,0.005489465314894915,1.3229866189939805,-0.13971178496426065,0,0,0,0,0,0,0,0,1,0
250,0.24575588030173245,-0.33720991281375556,-0.17438304651540126,0.9706523854279901,0.005412667989730835,0.9165936730469179,-0.5902444852216051,0,0,1,0,0,0,0,0,0,0
499,-0.5401210910249855,0.6383144195247374,-0.6427745298792317,1.0190547545021487,0.008326559327542782,0.06981645513806573,-0.0523326850264573,0,0,0,0,1,0,0,0,0,0
79,1.179805681287645,0.523532961895756,1.9333786286218375,0.3238342755293621,0.010715401731431484,0.5793852736939725,0.5023911137529252,1,0,0,0,0,0,0,0,0,0
527,-0.7440865556114831,-0.6555221490459956,1.0746609091214812,-1.6916549046076974,0.0026733032427728176,0.40166600941212605,-0.9792654739207519,0,0,0,0,0,1,0,0,0,0
339,0.6868085885491185,-0.460779082310251,-0.4187612117487038,0.9186589629900733,0.021295709535479542,-0.16400487613787942,-0.06005321656514017,0,0,0,1,0,0,0,0,0,0
159,-1.336617757698621,-1.1760429927811606,-0.17438304651540126,0.13677501719282223,0.003565687919035554,0.5916603424053104,-0.2488815440112437,0,1,0,0,0,0,0,0,0,0
438,0.5295033142361902,0.2407175345476219,-1.3788182894509657,-0.04247335075328835,0.11177846789360046,-1.4190303523113732,-0.1014698997726539,0,0,0,0,1,0,0,0,0,0
958,-0.08198093024241089,-0.9504509700825996,0.0932692296925024,-1.5105655978262755,0.024295831099152558,-0.5520807999255771,-0.1120405340756169,0,0,0,0,0,0,0,0,0,1
4,-1.524945915173132,-0.859076648632284,0.7130955535423843,-0.32318023222941095,0.0032377862371504307,0.4330314660560207,-0.053198539030795564,1,0,0,0,0,0,0,0,0,0
689,1.538932343560908,0.943306776377727,1.478763365356941,0.6587003898378868,0.0012893766397610307,-0.10809763979901818,-1.3663382911101376,0,0,0,0,0,0,1,0,0,0
906,-0.07205189415157028,-0.41814481210119325,-0.4187612117487038,-0.6782516497109973,0.002185332123190165,0.9835336750353245,-0.39066513722163476,0,0,0,0,0,0,0,0,0,1
686,0.2944674304371044,0.6833204230987026,0.0932692296925024,-0.37408065788043376,0.0167537909001112,-0.24174244157683017,1.3231124781150592,0,0,0,0,0,0,1,0,0,0
225,-0.691183026577406,-0.3843497100459163,1.0746609091214812,-0.1314054845590723,0.008660774677991867,-0.3106060662498469,-1.1093239608223957,0,0,1,0,0,0,0,0,0,0
170,-1.6887172062770528,-1.6469123521193751,1.478763365356941,-0.21989979862919773,0.0018090469529852265,0.3558278855278547,-0.785205945198438,0,1,0,0,0,0,0,0,0,0
703,0.6371951529412788,0.3812001298834766,-1.3788182894509657,0.6734511888041951,0.009706712327897549,0.27921345142787757,-0.4384674937111432,0,0,0,0,0,0,0,1,0,0
639,0.6772709794089046,0.00646224390790997,-0.17438304651540126,-0.19024100478085545,0.004698312841355801,0.4212348066334352,-0.369487791365528,0,0,0,0,0,0,1,0,0,0
2,0.3229634539950484,-0.18422416979132045,1.9333786286218375,0.9947666270388392,0.0026309362147003412,0.7686186470305577,-0.6543176815426368,1,0,0,0,0,0,0,0,0,0
881,0.9998737572126829,1.1597154941994563,-1.0391057850332424,0.6585016631493606,0.04426693916320802,-1.267575696885684,-0.10338199403223423,0,0,0,0,0,0,0,0,1,0
141,-2.5073262005089223,-1.3523825910049943,0.0932692296925024,-1.8105307256004537,0.0006196633912622929,1.4115430509978548,-0.5937800557393197,0,1,0,0,0,0,0,0,0,0
537,-0.1214180773193502,-1.148891955603789,-1.2152530095461358,0.08096192807172857,0.0010206203442066908,0.8764945686467945,-1.2470669020125416,0,0,0,0,0,1,0,0,0,0
24,-0.5166148212730028,-1.4151822513578713,-0.8488667825593171,0.31058906411148074,0.0003224234387744218,0.5521918012486201,-1.3484078977702993,1,0,0,0,0,0,0,0,0,0
293,-1.5338558210281634,-1.5624216774755786,-1.6732357932796593,-0.35371738251551643,0.0020457953214645386,2.8420006078436586,-0.8493152187696504,0,0,1,0,0,0,0,0,0,0
